city_id,admin_code_6,city_code_12,city_name_cn,province_code,province_name,prefecture_type,sample_tier,metric_year,roster_year,roster_source_year,valid_from,valid_to,roster_version_status,source_doc_id,source_locator,system_valid_from,system_valid_to,note
CN-220700,220700,220700000000,松原市,22,吉林省,地级市,core,2019,2019,2019,2019-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2019,"level=2, code=220700000000, parent=220000000000",2026-08-01T00:00:00+08:00,,
CN-220800,220800,220800000000,白城市,22,吉林省,地级市,core,2019,2019,2019,2019-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2019,"level=2, code=220800000000, parent=220000000000",2026-08-01T00:00:00+08:00,,
CN-222400,222400,222400000000,延边朝鲜族自治州,22,吉林省,自治州,extended,2019,2019,2019,2019-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2019,"level=2, code=222400000000, parent=220000000000",2026-08-01T00:00:00+08:00,,
CN-230100,230100,230100000000,哈尔滨市,23,黑龙江省,地级市,core,2019,2019,2019,2019-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2019,"level=2, code=230100000000, parent=230000000000",2026-08-01T00:00:00+08:00,,
CN-230200,230200,230200000000,齐齐哈尔市,23,黑龙江省,地级市,core,2019,2019,2019,2019-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2019,"level=2, code=230200000000, parent=230000000000",2026-08-01T00:00:00+08:00,,
CN-230300,230300,230300000000,鸡西市,23,黑龙江省,地级市,core,2019,2019,2019,2019-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2019,"level=2, code=230300000000, parent=230000000000",2026-08-01T00:00:00+08:00,,
CN-230400,230400,230400000000,鹤岗市,23,黑龙江省,地级市,core,2019,2019,2019,2019-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2019,"level=2, code=230400000000, parent=230000000000",2026-08-01T00:00:00+08:00,,
CN-230500,230500,230500000000,双鸭山市,23,黑龙江省,地级市,core,2019,2019,2019,2019-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2019,"level=2, code=230500000000, parent=230000000000",2026-08-01T00:00:00+08:00,,
CN-230600,230600,230600000000,大庆市,23,黑龙江省,地级市,core,2019,2019,2019,2019-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2019,"level=2, code=230600000000, parent=230000000000",2026-08-01T00:00:00+08:00,,
CN-230700,230700,230700000000,伊春市,23,黑龙江省,地级市,core,2019,2019,2019,2019-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2019,"level=2, code=230700000000, parent=230000000000",2026-08-01T00:00:00+08:00,,
CN-230800,230800,230800000000,佳木斯市,23,黑龙江省,地级市,core,2019,2019,2019,2019-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2019,"level=2, code=230800000000, parent=230000000000",2026-08-01T00:00:00+08:00,,
CN-230900,230900,230900000000,七台河市,23,黑龙江省,地级市,core,2019,2019,2019,2019-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2019,"level=2, code=230900000000, parent=230000000000",2026-08-01T00:00:00+08:00,,
CN-231000,231000,231000000000,牡丹江市,23,黑龙江省,地级市,core,2019,2019,2019,2019-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2019,"level=2, code=231000000000, parent=230000000000",2026-08-01T00:00:00+08:00,,
CN-231100,231100,231100000000,黑河市,23,黑龙江省,地级市,core,2019,2019,2019,2019-01-01,,official_source_snapshot,SRC-ADMIN-DIVISION-2019,"level=2, code=231100000000, parent=230000000000",2026-08-01T00:00:00+08:00,,
