record_id,city_id,metric_year,period_end,geo_scope,general_debt_limit_100m,general_debt_balance_100m,special_debt_limit_100m,special_debt_balance_100m,statutory_debt_limit_100m,statutory_debt_balance_100m,data_status,source_doc_id,source_grade,collection_status,lineage_complete_flag,note
DEBT-CN-341200-2018-PREFECTURE,CN-341200,2018,2018-12-31,prefecture_whole,,,,,,722.71,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-DEBT-ANHUI-2018-CITY-TOTALS,B2,needs_review,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-341300-2018-PREFECTURE,CN-341300,2018,2018-12-31,prefecture_whole,,,,,,381.75,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-DEBT-ANHUI-2018-CITY-TOTALS,B2,needs_review,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-341500-2018-PREFECTURE,CN-341500,2018,2018-12-31,prefecture_whole,,,,,,435.27,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-DEBT-ANHUI-2018-CITY-TOTALS,B2,needs_review,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-341600-2018-PREFECTURE,CN-341600,2018,2018-12-31,prefecture_whole,,,,,,441.25,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-DEBT-ANHUI-2018-CITY-TOTALS,B2,needs_review,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-341700-2018-PREFECTURE,CN-341700,2018,2018-12-31,prefecture_whole,,,,,,232.24,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-DEBT-ANHUI-2018-CITY-TOTALS,B2,needs_review,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-341800-2018-PREFECTURE,CN-341800,2018,2018-12-31,prefecture_whole,,,,,,342.67,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-DEBT-ANHUI-2018-CITY-TOTALS,B2,needs_review,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-350100-2018-PREFECTURE,CN-350100,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-350200-2018-PREFECTURE,CN-350200,2018,2018-12-31,prefecture_whole,,279.73,,357.59,,637.32,official_debt,SRC-CITY-PANEL-1990-2023;SRC-CELMA-API-DEBT-3502-2018,A2,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-350300-2018-PREFECTURE,CN-350300,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-350400-2018-PREFECTURE,CN-350400,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-350500-2018-PREFECTURE,CN-350500,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-350600-2018-PREFECTURE,CN-350600,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-350700-2018-PREFECTURE,CN-350700,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-350800-2018-PREFECTURE,CN-350800,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-350900-2018-PREFECTURE,CN-350900,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-360100-2018-PREFECTURE,CN-360100,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-360200-2018-PREFECTURE,CN-360200,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-360300-2018-PREFECTURE,CN-360300,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-360400-2018-PREFECTURE,CN-360400,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-360500-2018-PREFECTURE,CN-360500,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-360600-2018-PREFECTURE,CN-360600,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-360700-2018-PREFECTURE,CN-360700,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-360800-2018-PREFECTURE,CN-360800,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-360900-2018-PREFECTURE,CN-360900,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-361000-2018-PREFECTURE,CN-361000,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-361100-2018-PREFECTURE,CN-361100,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-370100-2018-PREFECTURE,CN-370100,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-370200-2018-PREFECTURE,CN-370200,2018,2018-12-31,prefecture_whole,,706.09,,566.04,,1272.13,official_debt,SRC-CITY-PANEL-1990-2023;SRC-CELMA-API-DEBT-3702-2018,A2,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-370300-2018-PREFECTURE,CN-370300,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-370400-2018-PREFECTURE,CN-370400,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-370500-2018-PREFECTURE,CN-370500,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-370600-2018-PREFECTURE,CN-370600,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-370700-2018-PREFECTURE,CN-370700,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-370800-2018-PREFECTURE,CN-370800,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-370900-2018-PREFECTURE,CN-370900,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-371000-2018-PREFECTURE,CN-371000,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-371100-2018-PREFECTURE,CN-371100,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-371200-2018-PREFECTURE,CN-371200,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-371300-2018-PREFECTURE,CN-371300,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-371400-2018-PREFECTURE,CN-371400,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-371500-2018-PREFECTURE,CN-371500,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-371600-2018-PREFECTURE,CN-371600,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-371700-2018-PREFECTURE,CN-371700,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-410100-2018-PREFECTURE,CN-410100,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-410200-2018-PREFECTURE,CN-410200,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-410300-2018-PREFECTURE,CN-410300,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-410400-2018-PREFECTURE,CN-410400,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-410500-2018-PREFECTURE,CN-410500,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-410600-2018-PREFECTURE,CN-410600,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-410700-2018-PREFECTURE,CN-410700,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-410800-2018-PREFECTURE,CN-410800,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-410900-2018-PREFECTURE,CN-410900,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-411000-2018-PREFECTURE,CN-411000,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-411100-2018-PREFECTURE,CN-411100,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-411200-2018-PREFECTURE,CN-411200,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-411300-2018-PREFECTURE,CN-411300,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-411400-2018-PREFECTURE,CN-411400,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-411500-2018-PREFECTURE,CN-411500,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-411600-2018-PREFECTURE,CN-411600,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-411700-2018-PREFECTURE,CN-411700,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-419000-2018-PREFECTURE,CN-419000,2018,2018-12-31,prefecture_whole,,,,,,,not_collected,,,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-420100-2018-PREFECTURE,CN-420100,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-420200-2018-PREFECTURE,CN-420200,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-420300-2018-PREFECTURE,CN-420300,2018,2018-12-31,prefecture_whole,,,,,,373.35,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-CEIC-CN-420300,D,needs_review,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-420500-2018-PREFECTURE,CN-420500,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-420600-2018-PREFECTURE,CN-420600,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-420700-2018-PREFECTURE,CN-420700,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-420800-2018-PREFECTURE,CN-420800,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-420900-2018-PREFECTURE,CN-420900,2018,2018-12-31,prefecture_whole,,,,,,309.17,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-CEIC-CN-420900,D,needs_review,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-421000-2018-PREFECTURE,CN-421000,2018,2018-12-31,prefecture_whole,,,,,,317.24,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-CEIC-CN-421000,D,needs_review,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-421100-2018-PREFECTURE,CN-421100,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-421200-2018-PREFECTURE,CN-421200,2018,2018-12-31,prefecture_whole,,,,,,183.41,secondary_debt,SRC-CITY-PANEL-1990-2023;SRC-SECONDARY-CEIC-CN-421200,D,needs_review,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-421300-2018-PREFECTURE,CN-421300,2018,2018-12-31,prefecture_whole,,,,,,,provisional,SRC-CITY-PANEL-1990-2023,D,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-422800-2018-PREFECTURE,CN-422800,2018,2018-12-31,prefecture_whole,,,,,,,not_collected,,,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-429000-2018-PREFECTURE,CN-429000,2018,2018-12-31,prefecture_whole,,,,,,,not_collected,,,missing,false,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-430100-2018-PREFECTURE,CN-430100,2018,2018-12-31,prefecture_whole,,557.53,,974.56,,1532.09,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-HUNAN-2018,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-430200-2018-PREFECTURE,CN-430200,2018,2018-12-31,prefecture_whole,,282.77,,286.21,,568.98,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-HUNAN-2018,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-430300-2018-PREFECTURE,CN-430300,2018,2018-12-31,prefecture_whole,,173.73,,203.08,,376.81,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-HUNAN-2018,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-430400-2018-PREFECTURE,CN-430400,2018,2018-12-31,prefecture_whole,,318.39,,328.11,,646.50,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-HUNAN-2018,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-430500-2018-PREFECTURE,CN-430500,2018,2018-12-31,prefecture_whole,,275.83,,109.59,,385.42,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-HUNAN-2018,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-430600-2018-PREFECTURE,CN-430600,2018,2018-12-31,prefecture_whole,,303.62,,184.45,,488.07,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-HUNAN-2018,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-430700-2018-PREFECTURE,CN-430700,2018,2018-12-31,prefecture_whole,,417.64,,82.53,,500.17,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-HUNAN-2018,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-430800-2018-PREFECTURE,CN-430800,2018,2018-12-31,prefecture_whole,,123.88,,29.04,,152.92,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-HUNAN-2018,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-430900-2018-PREFECTURE,CN-430900,2018,2018-12-31,prefecture_whole,,199.63,,114.20,,313.83,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-HUNAN-2018,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-431000-2018-PREFECTURE,CN-431000,2018,2018-12-31,prefecture_whole,,500.71,,180.50,,681.21,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-HUNAN-2018,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-431100-2018-PREFECTURE,CN-431100,2018,2018-12-31,prefecture_whole,,288.22,,81.56,,369.78,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-HUNAN-2018,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-431200-2018-PREFECTURE,CN-431200,2018,2018-12-31,prefecture_whole,,299.99,,160.63,,460.62,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-HUNAN-2018,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-431300-2018-PREFECTURE,CN-431300,2018,2018-12-31,prefecture_whole,,200.57,,90.00,,290.57,official_debt,SRC-CITY-PANEL-1990-2023;SRC-PROVINCE-DEBT-HUNAN-2018,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-433100-2018-PREFECTURE,CN-433100,2018,2018-12-31,prefecture_whole,,206.49,,31.32,,237.81,official_debt,SRC-PROVINCE-DEBT-HUNAN-2018,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-440100-2018-PREFECTURE,CN-440100,2018,2018-12-31,prefecture_whole,1053.62,900.97,1747.56,1502.83,2801.18,2403.79,official_debt,SRC-CITY-PANEL-1990-2023;SRC-OFFICIAL-DEBT-GUANGDONG-2018-TABLE18,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-440200-2018-PREFECTURE,CN-440200,2018,2018-12-31,prefecture_whole,163.13,128.64,80.47,65.50,243.60,194.14,official_debt,SRC-CITY-PANEL-1990-2023;SRC-OFFICIAL-DEBT-GUANGDONG-2018-TABLE18,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-440300-2018-PREFECTURE,CN-440300,2018,2018-12-31,prefecture_whole,313.60,86.52,70.90,59.40,384.50,145.92,official_debt,SRC-CITY-PANEL-1990-2023;SRC-OFFICIAL-DEBT-GUANGDONG-2018-TABLE18,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-440400-2018-PREFECTURE,CN-440400,2018,2018-12-31,prefecture_whole,375.25,258.96,197.52,187.16,572.77,446.13,official_debt,SRC-CITY-PANEL-1990-2023;SRC-OFFICIAL-DEBT-GUANGDONG-2018-TABLE18,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
DEBT-CN-440500-2018-PREFECTURE,CN-440500,2018,2018-12-31,prefecture_whole,92.54,78.22,128.26,124.77,220.79,202.99,official_debt,SRC-CITY-PANEL-1990-2023;SRC-OFFICIAL-DEBT-GUANGDONG-2018-TABLE18,A1,extracted,true,法定债务四个分项保持独立；缺失值保留 null。
