calculation_id,target_table,target_record_id,target_field,formula_id,formula_version,input_record_ids,input_fields,output_value,output_unit,calculation_status,calculated_at,note
CAL-CN-451300-2024-gov_fund_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-451300-2024-PREFECTURE,gov_fund_to_general_revenue_pct,F-FUND-REV-LEGACY,v1.0,MACRO-CN-451300-2024-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,24.51,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-451400-2024-statutory_debt_balance_100m,city_macro_fiscal,MACRO-CN-451400-2024-PREFECTURE,statutory_debt_balance_100m,F-STATUTORY-BALANCE,v1.0,MACRO-CN-451400-2024-PREFECTURE,general_debt_balance_100m;special_debt_balance_100m,538.62,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-451400-2024-statutory_debt_to_gdp_pct,city_macro_fiscal,MACRO-CN-451400-2024-PREFECTURE,statutory_debt_to_gdp_pct,F-DEBT-GDP,v1.0,MACRO-CN-451400-2024-PREFECTURE,statutory_debt_balance_100m;gdp_current_100m,41.02,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-451400-2024-statutory_debt_to_revenue_pct,city_macro_fiscal,MACRO-CN-451400-2024-PREFECTURE,statutory_debt_to_revenue_pct,F-DEBT-REV,v1.0,MACRO-CN-451400-2024-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,1078.32,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-451400-2024-statutory_debt_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-451400-2024-PREFECTURE,statutory_debt_to_general_revenue_pct,F-DEBT-REV-LEGACY,v1.0,MACRO-CN-451400-2024-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,1078.32,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-451400-2024-fiscal_self_sufficiency_pct,city_macro_fiscal,MACRO-CN-451400-2024-PREFECTURE,fiscal_self_sufficiency_pct,F-FISCAL-SELF,v1.0,MACRO-CN-451400-2024-PREFECTURE,general_public_revenue_100m;general_public_expenditure_100m,17.64,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-451400-2024-fund_revenue_dependence_pct,city_macro_fiscal,MACRO-CN-451400-2024-PREFECTURE,fund_revenue_dependence_pct,F-FUND-DEPEND,v1.0,MACRO-CN-451400-2024-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,43.79,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-451400-2024-gov_fund_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-451400-2024-PREFECTURE,gov_fund_to_general_revenue_pct,F-FUND-REV-LEGACY,v1.0,MACRO-CN-451400-2024-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,77.90,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-460100-2024-statutory_debt_balance_100m,city_macro_fiscal,MACRO-CN-460100-2024-PREFECTURE,statutory_debt_balance_100m,F-STATUTORY-BALANCE,v1.0,MACRO-CN-460100-2024-PREFECTURE,general_debt_balance_100m;special_debt_balance_100m,1141.70,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-460100-2024-statutory_debt_to_gdp_pct,city_macro_fiscal,MACRO-CN-460100-2024-PREFECTURE,statutory_debt_to_gdp_pct,F-DEBT-GDP,v1.0,MACRO-CN-460100-2024-PREFECTURE,statutory_debt_balance_100m;gdp_current_100m,46.21,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-460100-2024-statutory_debt_to_revenue_pct,city_macro_fiscal,MACRO-CN-460100-2024-PREFECTURE,statutory_debt_to_revenue_pct,F-DEBT-REV,v1.0,MACRO-CN-460100-2024-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,442.07,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-460100-2024-statutory_debt_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-460100-2024-PREFECTURE,statutory_debt_to_general_revenue_pct,F-DEBT-REV-LEGACY,v1.0,MACRO-CN-460100-2024-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,442.07,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-460100-2024-fiscal_self_sufficiency_pct,city_macro_fiscal,MACRO-CN-460100-2024-PREFECTURE,fiscal_self_sufficiency_pct,F-FISCAL-SELF,v1.0,MACRO-CN-460100-2024-PREFECTURE,general_public_revenue_100m;general_public_expenditure_100m,69.41,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-460200-2024-statutory_debt_balance_100m,city_macro_fiscal,MACRO-CN-460200-2024-PREFECTURE,statutory_debt_balance_100m,F-STATUTORY-BALANCE,v1.0,MACRO-CN-460200-2024-PREFECTURE,general_debt_balance_100m;special_debt_balance_100m,747.00,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-460200-2024-statutory_debt_to_gdp_pct,city_macro_fiscal,MACRO-CN-460200-2024-PREFECTURE,statutory_debt_to_gdp_pct,F-DEBT-GDP,v1.0,MACRO-CN-460200-2024-PREFECTURE,statutory_debt_balance_100m;gdp_current_100m,74.35,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-460200-2024-statutory_debt_to_revenue_pct,city_macro_fiscal,MACRO-CN-460200-2024-PREFECTURE,statutory_debt_to_revenue_pct,F-DEBT-REV,v1.0,MACRO-CN-460200-2024-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,484.59,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-460200-2024-statutory_debt_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-460200-2024-PREFECTURE,statutory_debt_to_general_revenue_pct,F-DEBT-REV-LEGACY,v1.0,MACRO-CN-460200-2024-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,484.59,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-460200-2024-fiscal_self_sufficiency_pct,city_macro_fiscal,MACRO-CN-460200-2024-PREFECTURE,fiscal_self_sufficiency_pct,F-FISCAL-SELF,v1.0,MACRO-CN-460200-2024-PREFECTURE,general_public_revenue_100m;general_public_expenditure_100m,61.04,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-460400-2024-statutory_debt_limit_100m,city_macro_fiscal,MACRO-CN-460400-2024-PREFECTURE,statutory_debt_limit_100m,F-STATUTORY-LIMIT,v1.0,MACRO-CN-460400-2024-PREFECTURE,general_debt_limit_100m;special_debt_limit_100m,367.94,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-460400-2024-statutory_debt_balance_100m,city_macro_fiscal,MACRO-CN-460400-2024-PREFECTURE,statutory_debt_balance_100m,F-STATUTORY-BALANCE,v1.0,MACRO-CN-460400-2024-PREFECTURE,general_debt_balance_100m;special_debt_balance_100m,364.25,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-460400-2024-debt_limit_utilization_pct,city_macro_fiscal,MACRO-CN-460400-2024-PREFECTURE,debt_limit_utilization_pct,F-DEBT-LIMIT-UTIL,v1.0,MACRO-CN-460400-2024-PREFECTURE,statutory_debt_balance_100m;statutory_debt_limit_100m,99.00,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-460400-2024-statutory_debt_to_gdp_pct,city_macro_fiscal,MACRO-CN-460400-2024-PREFECTURE,statutory_debt_to_gdp_pct,F-DEBT-GDP,v1.0,MACRO-CN-460400-2024-PREFECTURE,statutory_debt_balance_100m;gdp_current_100m,35.97,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-460400-2024-statutory_debt_to_revenue_pct,city_macro_fiscal,MACRO-CN-460400-2024-PREFECTURE,statutory_debt_to_revenue_pct,F-DEBT-REV,v1.0,MACRO-CN-460400-2024-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,579.92,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-460400-2024-statutory_debt_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-460400-2024-PREFECTURE,statutory_debt_to_general_revenue_pct,F-DEBT-REV-LEGACY,v1.0,MACRO-CN-460400-2024-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,579.92,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-460400-2024-fiscal_self_sufficiency_pct,city_macro_fiscal,MACRO-CN-460400-2024-PREFECTURE,fiscal_self_sufficiency_pct,F-FISCAL-SELF,v1.0,MACRO-CN-460400-2024-PREFECTURE,general_public_revenue_100m;general_public_expenditure_100m,41.75,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-469000-2024-statutory_debt_balance_100m,city_macro_fiscal,MACRO-CN-469000-2024-PREFECTURE,statutory_debt_balance_100m,F-STATUTORY-BALANCE,v1.0,MACRO-CN-469000-2024-PREFECTURE,general_debt_balance_100m;special_debt_balance_100m,1136.42,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-469000-2024-statutory_debt_to_gdp_pct,city_macro_fiscal,MACRO-CN-469000-2024-PREFECTURE,statutory_debt_to_gdp_pct,F-DEBT-GDP,v1.0,MACRO-CN-469000-2024-PREFECTURE,statutory_debt_balance_100m;gdp_current_100m,33.02,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-469000-2024-statutory_debt_to_revenue_pct,city_macro_fiscal,MACRO-CN-469000-2024-PREFECTURE,statutory_debt_to_revenue_pct,F-DEBT-REV,v1.0,MACRO-CN-469000-2024-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,597.27,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-469000-2024-statutory_debt_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-469000-2024-PREFECTURE,statutory_debt_to_general_revenue_pct,F-DEBT-REV-LEGACY,v1.0,MACRO-CN-469000-2024-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,597.27,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-469000-2024-fiscal_self_sufficiency_pct,city_macro_fiscal,MACRO-CN-469000-2024-PREFECTURE,fiscal_self_sufficiency_pct,F-FISCAL-SELF,v1.0,MACRO-CN-469000-2024-PREFECTURE,general_public_revenue_100m;general_public_expenditure_100m,22.96,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-500000-2024-statutory_debt_limit_100m,city_macro_fiscal,MACRO-CN-500000-2024-PREFECTURE,statutory_debt_limit_100m,F-STATUTORY-LIMIT,v1.0,MACRO-CN-500000-2024-PREFECTURE,general_debt_limit_100m;special_debt_limit_100m,15991.00,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-500000-2024-statutory_debt_balance_100m,city_macro_fiscal,MACRO-CN-500000-2024-PREFECTURE,statutory_debt_balance_100m,F-STATUTORY-BALANCE,v1.0,MACRO-CN-500000-2024-PREFECTURE,general_debt_balance_100m;special_debt_balance_100m,14425.00,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-500000-2024-debt_limit_utilization_pct,city_macro_fiscal,MACRO-CN-500000-2024-PREFECTURE,debt_limit_utilization_pct,F-DEBT-LIMIT-UTIL,v1.0,MACRO-CN-500000-2024-PREFECTURE,statutory_debt_balance_100m;statutory_debt_limit_100m,90.21,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-500000-2024-statutory_debt_to_gdp_pct,city_macro_fiscal,MACRO-CN-500000-2024-PREFECTURE,statutory_debt_to_gdp_pct,F-DEBT-GDP,v1.0,MACRO-CN-500000-2024-PREFECTURE,statutory_debt_balance_100m;gdp_current_100m,45.01,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-500000-2024-statutory_debt_to_revenue_pct,city_macro_fiscal,MACRO-CN-500000-2024-PREFECTURE,statutory_debt_to_revenue_pct,F-DEBT-REV,v1.0,MACRO-CN-500000-2024-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,555.76,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-500000-2024-statutory_debt_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-500000-2024-PREFECTURE,statutory_debt_to_general_revenue_pct,F-DEBT-REV-LEGACY,v1.0,MACRO-CN-500000-2024-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,555.76,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-500000-2024-fiscal_self_sufficiency_pct,city_macro_fiscal,MACRO-CN-500000-2024-PREFECTURE,fiscal_self_sufficiency_pct,F-FISCAL-SELF,v1.0,MACRO-CN-500000-2024-PREFECTURE,general_public_revenue_100m;general_public_expenditure_100m,46.17,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-510100-2024-statutory_debt_limit_100m,city_macro_fiscal,MACRO-CN-510100-2024-PREFECTURE,statutory_debt_limit_100m,F-STATUTORY-LIMIT,v1.0,MACRO-CN-510100-2024-PREFECTURE,general_debt_limit_100m;special_debt_limit_100m,7295.60,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-510100-2024-statutory_debt_balance_100m,city_macro_fiscal,MACRO-CN-510100-2024-PREFECTURE,statutory_debt_balance_100m,F-STATUTORY-BALANCE,v1.0,MACRO-CN-510100-2024-PREFECTURE,general_debt_balance_100m;special_debt_balance_100m,6206.60,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-510100-2024-debt_limit_utilization_pct,city_macro_fiscal,MACRO-CN-510100-2024-PREFECTURE,debt_limit_utilization_pct,F-DEBT-LIMIT-UTIL,v1.0,MACRO-CN-510100-2024-PREFECTURE,statutory_debt_balance_100m;statutory_debt_limit_100m,85.07,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
