lineage_id,target_table,target_record_id,target_field,value_origin,source_doc_id,source_locator,locator_type,page_number,table_name,sheet_name,cell_range,row_label,column_label,evidence_excerpt,raw_value,raw_unit,machine_extracted_value,normalized_value,normalization_rule,calculation_id,conflict_group_id,selected_flag,selection_reason,extraction_method,parse_confidence,reviewer,reviewed_at
LIN-000052,city_macro_fiscal,MACRO-CN-130600-2018-PREFECTURE,general_public_expenditure_100m,disclosed,SRC-CITY-PANEL-1990-2023,CSV:data/china_city_panel_with_policies.csv 第 268 行，city_code=130600，year=2018，字段=general_public_expenditure_100m,csv_cell,,,,,保定市,general_public_expenditure_100m,,10504715.0,万元人民币,1050.47,1050.47,"10,000元换算为亿元",,,true,公开研究型面板作为暂存来源，待官方来源复核,csv,0.55,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-000053,city_macro_fiscal,MACRO-CN-130600-2018-PREFECTURE,general_debt_balance_100m,disclosed,SRC-OFFICIAL-DEBT-HEBEI-BAODING-2018,官方归档文本第 2 行；表=2018年保定市地方政府债务限额及余额决算情况表,text_row,,,,,保定市,general_debt_balance_100m,保定市 396.84 124.36 272.48,保定市 396.84 124.36 272.48,亿元,124.36,124.36,PDF 表格数值按原表单位换算为亿元；保留 prefecture_whole 全市/全州/全地区口径。,,,true,官方财政/人大公开债务表，严格匹配行政单元白名单并排除本级/区县行。,pdftotext+whitelist-row-parser,0.95,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-000054,city_macro_fiscal,MACRO-CN-130600-2018-PREFECTURE,special_debt_balance_100m,disclosed,SRC-OFFICIAL-DEBT-HEBEI-BAODING-2018,官方归档文本第 2 行；表=2018年保定市地方政府债务限额及余额决算情况表,text_row,,,,,保定市,special_debt_balance_100m,保定市 396.84 124.36 272.48,保定市 396.84 124.36 272.48,亿元,272.48,272.48,PDF 表格数值按原表单位换算为亿元；保留 prefecture_whole 全市/全州/全地区口径。,,,true,官方财政/人大公开债务表，严格匹配行政单元白名单并排除本级/区县行。,pdftotext+whitelist-row-parser,0.95,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-000055,city_macro_fiscal,MACRO-CN-130700-2018-PREFECTURE,gdp_current_100m,disclosed,SRC-CITY-PANEL-1990-2023,CSV:data/china_city_panel_with_policies.csv 第 302 行，city_code=130700，year=2018，字段=gdp_current_100m,csv_cell,,,,,张家口市,gdp_current_100m,,15366202.0,万人民币,1536.62,1536.62,"10,000元换算为亿元",,,true,公开研究型面板作为暂存来源，待官方来源复核,csv,0.55,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-000056,city_macro_fiscal,MACRO-CN-130700-2018-PREFECTURE,gdp_real_growth_pct,disclosed,SRC-CITY-PANEL-1990-2023,CSV:data/china_city_panel_with_policies.csv 第 302 行，city_code=130700，year=2018，字段=gdp_real_growth_pct,csv_cell,,,,,张家口市,gdp_real_growth_pct,,7.5,%,7.50,7.50,百分比原值保留,,,true,公开研究型面板作为暂存来源，待官方来源复核,csv,0.55,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-000057,city_macro_fiscal,MACRO-CN-130700-2018-PREFECTURE,resident_population_10k,disclosed,SRC-CITY-PANEL-1990-2023,CSV:data/china_city_panel_with_policies.csv 第 302 行，city_code=130700，year=2018，字段=resident_population_10k,csv_cell,,,,,张家口市,resident_population_10k,,465.0,万人（变量原名 pop_avg）,465.00,465.00,暂按公开变量名映射，待核实定义,,,true,公开研究型面板作为暂存来源，待官方来源复核,csv,0.55,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-000058,city_macro_fiscal,MACRO-CN-130700-2018-PREFECTURE,general_public_revenue_100m,disclosed,SRC-CITY-PANEL-1990-2023,CSV:data/china_city_panel_with_policies.csv 第 302 行，city_code=130700，year=2018，字段=general_public_revenue_100m,csv_cell,,,,,张家口市,general_public_revenue_100m,,1568804.0,万元人民币,156.88,156.88,"10,000元换算为亿元",,,true,公开研究型面板作为暂存来源，待官方来源复核,csv,0.55,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-000059,city_macro_fiscal,MACRO-CN-130700-2018-PREFECTURE,general_public_expenditure_100m,disclosed,SRC-CITY-PANEL-1990-2023,CSV:data/china_city_panel_with_policies.csv 第 302 行，city_code=130700，year=2018，字段=general_public_expenditure_100m,csv_cell,,,,,张家口市,general_public_expenditure_100m,,5602556.0,万元人民币,560.26,560.26,"10,000元换算为亿元",,,true,公开研究型面板作为暂存来源，待官方来源复核,csv,0.55,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-000060,city_macro_fiscal,MACRO-CN-130700-2018-PREFECTURE,statutory_debt_balance_100m,disclosed,SRC-SECONDARY-DEBT-HEBEI-ZHANGJIAKOU-2018-RATING,归档来源文本第 2 行；表=张家口市地方政府债务状况,text_row,,,,,张家口市,statutory_debt_balance_100m,张家口市 278.90,张家口市 278.90,亿元,278.90,278.90,PDF/文本表格数值按原表单位换算为亿元；保留 prefecture_whole 全市/全州/全地区口径。,,,true,评级研究报告公开转载的地级行政单元总余额摘录，仅作补缺暂存；不反推一般/专项分项。,whitelist-row-parser,0.95,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-000061,city_macro_fiscal,MACRO-CN-130800-2018-PREFECTURE,gdp_current_100m,disclosed,SRC-CITY-PANEL-1990-2023,CSV:data/china_city_panel_with_policies.csv 第 336 行，city_code=130800，year=2018，字段=gdp_current_100m,csv_cell,,,,,承德市,gdp_current_100m,,14815102.0,万人民币,1481.51,1481.51,"10,000元换算为亿元",,,true,公开研究型面板作为暂存来源，待官方来源复核,csv,0.55,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-000062,city_macro_fiscal,MACRO-CN-130800-2018-PREFECTURE,gdp_real_growth_pct,disclosed,SRC-CITY-PANEL-1990-2023,CSV:data/china_city_panel_with_policies.csv 第 336 行，city_code=130800，year=2018，字段=gdp_real_growth_pct,csv_cell,,,,,承德市,gdp_real_growth_pct,,6.44,%,6.44,6.44,百分比原值保留,,,true,公开研究型面板作为暂存来源，待官方来源复核,csv,0.55,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-000063,city_macro_fiscal,MACRO-CN-130800-2018-PREFECTURE,resident_population_10k,disclosed,SRC-CITY-PANEL-1990-2023,CSV:data/china_city_panel_with_policies.csv 第 336 行，city_code=130800，year=2018，字段=resident_population_10k,csv_cell,,,,,承德市,resident_population_10k,,381.0,万人（变量原名 pop_avg）,381.00,381.00,暂按公开变量名映射，待核实定义,,,true,公开研究型面板作为暂存来源，待官方来源复核,csv,0.55,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-000064,city_macro_fiscal,MACRO-CN-130800-2018-PREFECTURE,general_public_revenue_100m,disclosed,SRC-CITY-PANEL-1990-2023,CSV:data/china_city_panel_with_policies.csv 第 336 行，city_code=130800，year=2018，字段=general_public_revenue_100m,csv_cell,,,,,承德市,general_public_revenue_100m,,1045531.0,万元人民币,104.55,104.55,"10,000元换算为亿元",,,true,公开研究型面板作为暂存来源，待官方来源复核,csv,0.55,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-000065,city_macro_fiscal,MACRO-CN-130800-2018-PREFECTURE,general_public_expenditure_100m,disclosed,SRC-CITY-PANEL-1990-2023,CSV:data/china_city_panel_with_policies.csv 第 336 行，city_code=130800，year=2018，字段=general_public_expenditure_100m,csv_cell,,,,,承德市,general_public_expenditure_100m,,3771658.0,万元人民币,377.17,377.17,"10,000元换算为亿元",,,true,公开研究型面板作为暂存来源，待官方来源复核,csv,0.55,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-000066,city_macro_fiscal,MACRO-CN-130800-2018-PREFECTURE,general_debt_balance_100m,disclosed,SRC-OFFICIAL-DEBT-HEBEI-CHENGDE-2018,官方归档文本第 2 行；表=承德市2018年末地方政府债务余额,text_row,,,,,承德市,general_debt_balance_100m,承德市 5010293 3195769 1814524,承德市 5010293 3195769 1814524,亿元,319.58,319.58,PDF 表格数值按原表单位换算为亿元；保留 prefecture_whole 全市/全州/全地区口径。,,,true,官方财政/人大公开债务表，严格匹配行政单元白名单并排除本级/区县行。,pdftotext+whitelist-row-parser,0.95,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-000067,city_macro_fiscal,MACRO-CN-130800-2018-PREFECTURE,special_debt_balance_100m,disclosed,SRC-OFFICIAL-DEBT-HEBEI-CHENGDE-2018,官方归档文本第 2 行；表=承德市2018年末地方政府债务余额,text_row,,,,,承德市,special_debt_balance_100m,承德市 5010293 3195769 1814524,承德市 5010293 3195769 1814524,亿元,181.45,181.45,PDF 表格数值按原表单位换算为亿元；保留 prefecture_whole 全市/全州/全地区口径。,,,true,官方财政/人大公开债务表，严格匹配行政单元白名单并排除本级/区县行。,pdftotext+whitelist-row-parser,0.95,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-000068,city_macro_fiscal,MACRO-CN-130900-2018-PREFECTURE,gdp_current_100m,disclosed,SRC-CITY-PANEL-1990-2023,CSV:data/china_city_panel_with_policies.csv 第 370 行，city_code=130900，year=2018，字段=gdp_current_100m,csv_cell,,,,,沧州市,gdp_current_100m,,36764121.0,万人民币,3676.41,3676.41,"10,000元换算为亿元",,,true,公开研究型面板作为暂存来源，待官方来源复核,csv,0.55,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-000069,city_macro_fiscal,MACRO-CN-130900-2018-PREFECTURE,gdp_real_growth_pct,disclosed,SRC-CITY-PANEL-1990-2023,CSV:data/china_city_panel_with_policies.csv 第 370 行，city_code=130900，year=2018，字段=gdp_real_growth_pct,csv_cell,,,,,沧州市,gdp_real_growth_pct,,6.4,%,6.40,6.40,百分比原值保留,,,true,公开研究型面板作为暂存来源，待官方来源复核,csv,0.55,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-000070,city_macro_fiscal,MACRO-CN-130900-2018-PREFECTURE,resident_population_10k,disclosed,SRC-CITY-PANEL-1990-2023,CSV:data/china_city_panel_with_policies.csv 第 370 行，city_code=130900，year=2018，字段=resident_population_10k,csv_cell,,,,,沧州市,resident_population_10k,,780.0,万人（变量原名 pop_avg）,780.00,780.00,暂按公开变量名映射，待核实定义,,,true,公开研究型面板作为暂存来源，待官方来源复核,csv,0.55,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-000071,city_macro_fiscal,MACRO-CN-130900-2018-PREFECTURE,general_public_revenue_100m,disclosed,SRC-CITY-PANEL-1990-2023,CSV:data/china_city_panel_with_policies.csv 第 370 行，city_code=130900，year=2018，字段=general_public_revenue_100m,csv_cell,,,,,沧州市,general_public_revenue_100m,,2633942.0,万元人民币,263.39,263.39,"10,000元换算为亿元",,,true,公开研究型面板作为暂存来源，待官方来源复核,csv,0.55,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-000072,city_macro_fiscal,MACRO-CN-130900-2018-PREFECTURE,general_public_expenditure_100m,disclosed,SRC-CITY-PANEL-1990-2023,CSV:data/china_city_panel_with_policies.csv 第 370 行，city_code=130900，year=2018，字段=general_public_expenditure_100m,csv_cell,,,,,沧州市,general_public_expenditure_100m,,6222522.0,万元人民币,622.25,622.25,"10,000元换算为亿元",,,true,公开研究型面板作为暂存来源，待官方来源复核,csv,0.55,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-000073,city_macro_fiscal,MACRO-CN-130900-2018-PREFECTURE,statutory_debt_balance_100m,chart_digitized,SRC-SECONDARY-EBS-HEBEI-2018,归档来源文本第 10 行；表=图表1 河北省各地级市2018年政府债务余额、限额情况,text_row,,,,,沧州市,statutory_debt_balance_100m,图表1：沧州市2018年一般债务余额181.62亿元、专项债务余额194.95亿元，合计376.57亿元,图表1：沧州市2018年一般债务余额181.62亿元、专项债务余额194.95亿元，合计376.57亿元,亿元,376.57,376.57,PDF/文本表格数值按原表单位换算为亿元；保留 prefecture_whole 全市/全州/全地区口径。,,,true,评级研究报告公开转载的地级行政单元总余额摘录，仅作补缺暂存；不反推一般/专项分项。,whitelist-row-parser,0.95,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-000074,city_macro_fiscal,MACRO-CN-131000-2018-PREFECTURE,gdp_current_100m,disclosed,SRC-CITY-PANEL-1990-2023,CSV:data/china_city_panel_with_policies.csv 第 404 行，city_code=131000，year=2018，字段=gdp_current_100m,csv_cell,,,,,廊坊市,gdp_current_100m,,31082249.0,万人民币,3108.22,3108.22,"10,000元换算为亿元",,,true,公开研究型面板作为暂存来源，待官方来源复核,csv,0.55,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-000075,city_macro_fiscal,MACRO-CN-131000-2018-PREFECTURE,gdp_real_growth_pct,disclosed,SRC-CITY-PANEL-1990-2023,CSV:data/china_city_panel_with_policies.csv 第 404 行，city_code=131000，year=2018，字段=gdp_real_growth_pct,csv_cell,,,,,廊坊市,gdp_real_growth_pct,,6.5,%,6.50,6.50,百分比原值保留,,,true,公开研究型面板作为暂存来源，待官方来源复核,csv,0.55,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-000076,city_macro_fiscal,MACRO-CN-131000-2018-PREFECTURE,resident_population_10k,disclosed,SRC-CITY-PANEL-1990-2023,CSV:data/china_city_panel_with_policies.csv 第 404 行，city_code=131000，year=2018，字段=resident_population_10k,csv_cell,,,,,廊坊市,resident_population_10k,,477.0,万人（变量原名 pop_avg）,477.00,477.00,暂按公开变量名映射，待核实定义,,,true,公开研究型面板作为暂存来源，待官方来源复核,csv,0.55,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-000077,city_macro_fiscal,MACRO-CN-131000-2018-PREFECTURE,general_public_revenue_100m,disclosed,SRC-CITY-PANEL-1990-2023,CSV:data/china_city_panel_with_policies.csv 第 404 行，city_code=131000，year=2018，字段=general_public_revenue_100m,csv_cell,,,,,廊坊市,general_public_revenue_100m,,3620321.0,万元人民币,362.03,362.03,"10,000元换算为亿元",,,true,公开研究型面板作为暂存来源，待官方来源复核,csv,0.55,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-000078,city_macro_fiscal,MACRO-CN-131000-2018-PREFECTURE,general_public_expenditure_100m,disclosed,SRC-CITY-PANEL-1990-2023,CSV:data/china_city_panel_with_policies.csv 第 404 行，city_code=131000，year=2018，字段=general_public_expenditure_100m,csv_cell,,,,,廊坊市,general_public_expenditure_100m,,6203506.0,万元人民币,620.35,620.35,"10,000元换算为亿元",,,true,公开研究型面板作为暂存来源，待官方来源复核,csv,0.55,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-000079,city_macro_fiscal,MACRO-CN-131000-2018-PREFECTURE,statutory_debt_balance_100m,chart_digitized,SRC-SECONDARY-EBS-HEBEI-2018,归档来源文本第 11 行；表=图表1 河北省各地级市2018年政府债务余额、限额情况,text_row,,,,,廊坊市,statutory_debt_balance_100m,图表1：廊坊市2018年一般债务余额144.94亿元、专项债务余额134.01亿元，合计278.95亿元,图表1：廊坊市2018年一般债务余额144.94亿元、专项债务余额134.01亿元，合计278.95亿元,亿元,278.95,278.95,PDF/文本表格数值按原表单位换算为亿元；保留 prefecture_whole 全市/全州/全地区口径。,,,true,评级研究报告公开转载的地级行政单元总余额摘录，仅作补缺暂存；不反推一般/专项分项。,whitelist-row-parser,0.95,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-000080,city_macro_fiscal,MACRO-CN-131100-2018-PREFECTURE,gdp_current_100m,disclosed,SRC-CITY-PANEL-1990-2023,CSV:data/china_city_panel_with_policies.csv 第 438 行，city_code=131100，year=2018，字段=gdp_current_100m,csv_cell,,,,,衡水市,gdp_current_100m,,15586909.0,万人民币,1558.69,1558.69,"10,000元换算为亿元",,,true,公开研究型面板作为暂存来源，待官方来源复核,csv,0.55,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-000081,city_macro_fiscal,MACRO-CN-131100-2018-PREFECTURE,gdp_real_growth_pct,disclosed,SRC-CITY-PANEL-1990-2023,CSV:data/china_city_panel_with_policies.csv 第 438 行，city_code=131100，year=2018，字段=gdp_real_growth_pct,csv_cell,,,,,衡水市,gdp_real_growth_pct,,6.9,%,6.90,6.90,百分比原值保留,,,true,公开研究型面板作为暂存来源，待官方来源复核,csv,0.55,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-000082,city_macro_fiscal,MACRO-CN-131100-2018-PREFECTURE,resident_population_10k,disclosed,SRC-CITY-PANEL-1990-2023,CSV:data/china_city_panel_with_policies.csv 第 438 行，city_code=131100，year=2018，字段=resident_population_10k,csv_cell,,,,,衡水市,resident_population_10k,,455.0,万人（变量原名 pop_avg）,455.00,455.00,暂按公开变量名映射，待核实定义,,,true,公开研究型面板作为暂存来源，待官方来源复核,csv,0.55,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-000083,city_macro_fiscal,MACRO-CN-131100-2018-PREFECTURE,general_public_revenue_100m,disclosed,SRC-CITY-PANEL-1990-2023,CSV:data/china_city_panel_with_policies.csv 第 438 行，city_code=131100，year=2018，字段=general_public_revenue_100m,csv_cell,,,,,衡水市,general_public_revenue_100m,,1149935.0,万元人民币,114.99,114.99,"10,000元换算为亿元",,,true,公开研究型面板作为暂存来源，待官方来源复核,csv,0.55,national_panel_collector,2026-08-01T00:00:00+08:00
